   TIME        H           H-          H+          H2+         H3+         He+         He          HeH+        C+          C         
     7.943E-006  3.156E-019  2.616E-046  4.152E-020  2.809E-023  1.497E-027  1.273E-046  1.032E-054  1.312E-020  1.685E-026  2.116E-030
     1.000E-005  4.744E-019  2.649E-045  6.560E-020  5.540E-023  3.590E-027  6.229E-046  1.278E-053  2.079E-020  3.316E-026  6.397E-030
     1.259E-005  7.044E-019  2.674E-044  1.036E-019  1.090E-022  8.542E-027  3.031E-045  1.576E-052  3.294E-020  6.502E-026  1.920E-029
     1.585E-005  1.031E-018  2.683E-043  1.637E-019  2.136E-022  2.013E-026  1.466E-044  1.933E-051  5.220E-020  1.270E-025  5.716E-029
     1.995E-005  1.485E-018  2.664E-042  2.586E-019  4.169E-022  4.691E-026  7.034E-044  2.354E-050  8.272E-020  2.466E-025  1.684E-028
     2.512E-005  2.103E-018  2.608E-041  4.086E-019  8.093E-022  1.079E-025  3.345E-043  2.846E-049  1.311E-019  4.761E-025  4.907E-028
     3.162E-005  2.929E-018  2.505E-040  6.458E-019  1.561E-021  2.445E-025  1.574E-042  3.405E-048  2.077E-019  9.121E-025  1.411E-027
     3.981E-005  4.014E-018  2.351E-039  1.021E-018  2.987E-021  5.452E-025  7.321E-042  4.027E-047  3.291E-019  1.732E-024  4.003E-027
     5.012E-005  5.424E-018  2.148E-038  1.615E-018  5.664E-021  1.196E-024  3.361E-041  4.691E-046  5.214E-019  3.255E-024  1.120E-026
     6.310E-005  7.240E-018  1.906E-037  2.555E-018  1.062E-020  2.580E-024  1.521E-040  5.369E-045  8.259E-019  6.043E-024  3.087E-026
     7.943E-005  9.565E-018  1.639E-036  4.041E-018  1.967E-020  5.475E-024  6.779E-040  6.016E-044  1.308E-018  1.107E-023  8.396E-026
     1.000E-004  1.252E-017  1.366E-035  6.393E-018  3.591E-020  1.144E-023  2.976E-039  6.575E-043  2.072E-018  1.999E-023  2.254E-025
     1.259E-004  1.627E-017  1.101E-034  1.011E-017  6.452E-020  2.358E-023  1.287E-038  6.981E-042  3.281E-018  3.553E-023  5.977E-025
     1.585E-004  2.099E-017  8.605E-034  1.599E-017  1.140E-019  4.800E-023  5.488E-038  7.171E-041  5.193E-018  6.222E-023  1.567E-024
     1.995E-004  2.692E-017  6.513E-033  2.529E-017  1.980E-019  9.658E-023  2.311E-037  7.098E-040  8.219E-018  1.074E-022  4.068E-024
     2.512E-004  3.436E-017  4.777E-032  3.997E-017  3.379E-019  1.923E-022  9.625E-037  6.743E-039  1.300E-017  1.828E-022  1.045E-023
     3.162E-004  4.367E-017  3.395E-031  6.314E-017  5.673E-019  3.793E-022  3.972E-036  6.129E-038  2.056E-017  3.077E-022  2.661E-023
     3.981E-004  5.530E-017  2.338E-030  9.966E-017  9.375E-019  7.409E-022  1.627E-035  5.313E-037  3.249E-017  5.131E-022  6.709E-023
     5.012E-004  6.982E-017  1.561E-029  1.572E-016  1.527E-018  1.433E-021  6.626E-035  4.378E-036  5.131E-017  8.495E-022  1.675E-022
     6.310E-004  8.788E-017  1.009E-028  2.475E-016  2.455E-018  2.743E-021  2.685E-034  3.420E-035  8.094E-017  1.399E-021  4.142E-022
     7.943E-004  1.103E-016  6.318E-028  3.893E-016  3.895E-018  5.188E-021  1.084E-033  2.523E-034  1.275E-016  2.297E-021  1.013E-021
     1.000E-003  1.380E-016  3.824E-027  6.111E-016  6.103E-018  9.683E-021  4.361E-033  1.750E-033  2.007E-016  3.763E-021  2.446E-021
     1.259E-003  1.720E-016  2.233E-026  9.568E-016  9.442E-018  1.781E-020  1.751E-032  1.137E-032  3.152E-016  6.166E-021  5.833E-021
     1.585E-003  2.136E-016  1.254E-025  1.494E-015  1.441E-017  3.219E-020  7.014E-032  6.889E-032  4.939E-016  1.012E-020  1.370E-020
     1.995E-003  2.640E-016  6.756E-025  2.322E-015  2.168E-017  5.714E-020  2.806E-031  3.879E-031  7.716E-016  1.665E-020  3.167E-020
     2.512E-003  3.246E-016  3.472E-024  3.594E-015  3.212E-017  9.940E-020  1.121E-030  2.025E-030  1.201E-015  2.752E-020  7.188E-020
     3.162E-003  3.964E-016  1.693E-023  5.529E-015  4.679E-017  1.694E-019  4.471E-030  9.782E-030  1.862E-015  4.575E-020  1.600E-019
     3.981E-003  4.802E-016  7.798E-023  8.442E-015  6.696E-017  2.826E-019  1.782E-029  4.354E-029  2.871E-015  7.663E-020  3.486E-019
     5.012E-003  5.762E-016  3.370E-022  1.277E-014  9.406E-017  4.618E-019  7.096E-029  1.775E-028  4.398E-015  1.294E-019  7.429E-019
     6.310E-003  6.834E-016  1.360E-021  1.910E-014  1.297E-016  7.401E-019  2.823E-028  6.577E-028  6.682E-015  2.209E-019  1.548E-018
     7.943E-003  7.997E-016  5.098E-021  2.818E-014  1.759E-016  1.164E-018  1.122E-027  2.197E-027  1.006E-014  3.810E-019  3.153E-018
     1.000E-002  9.209E-016  1.772E-020  4.086E-014  2.347E-016  1.797E-018  4.453E-027  6.587E-027  1.497E-014  6.652E-019  6.284E-018
     1.259E-002  1.041E-015  5.705E-020  5.805E-014  3.093E-016  2.726E-018  1.766E-026  1.771E-026  2.199E-014  1.176E-018  1.226E-017
     1.585E-002  1.154E-015  1.707E-019  8.048E-014  4.033E-016  4.055E-018  6.992E-026  4.296E-026  3.184E-014  2.105E-018  2.348E-017
     1.995E-002  1.251E-015  4.776E-019  1.084E-013  5.217E-016  5.909E-018  2.764E-025  9.509E-026  4.535E-014  3.815E-018  4.415E-017
     2.512E-002  1.328E-015  1.258E-018  1.413E-013  6.708E-016  8.413E-018  1.091E-024  1.950E-025  6.349E-014  6.997E-018  8.170E-017
     3.162E-002  1.381E-015  3.145E-018  1.775E-013  8.586E-016  1.167E-017  4.293E-024  3.764E-025  8.737E-014  1.297E-017  1.488E-016
     3.981E-002  1.413E-015  7.517E-018  2.142E-013  1.095E-015  1.573E-017  1.685E-023  6.937E-025  1.182E-013  2.429E-017  2.671E-016
     5.012E-002  1.429E-015  1.726E-017  2.481E-013  1.393E-015  2.052E-017  6.587E-023  1.235E-024  1.576E-013  4.588E-017  4.719E-016
     6.310E-002  1.436E-015  3.823E-017  2.758E-013  1.769E-015  2.587E-017  2.563E-022  2.142E-024  2.075E-013  8.726E-017  8.209E-016
     7.943E-002  1.437E-015  8.182E-017  2.958E-013  2.242E-015  3.147E-017  9.915E-022  3.646E-024  2.704E-013  1.668E-016  1.406E-015
     1.000E-001  1.438E-015  1.695E-016  3.079E-013  2.839E-015  3.693E-017  3.805E-021  6.118E-024  3.495E-013  3.202E-016  2.370E-015
     1.259E-001  1.437E-015  3.399E-016  3.138E-013  3.591E-015  4.191E-017  1.445E-020  1.016E-023  4.491E-013  6.158E-016  3.933E-015
     1.585E-001  1.437E-015  6.599E-016  3.159E-013  4.541E-015  4.616E-017  5.416E-020  1.674E-023  5.743E-013  1.184E-015  6.425E-015
     1.995E-001  1.437E-015  1.239E-015  3.163E-013  5.740E-015  4.962E-017  1.994E-019  2.743E-023  7.318E-013  2.269E-015  1.032E-014
     2.512E-001  1.436E-015  2.245E-015  3.159E-013  7.255E-015  5.244E-017  7.171E-019  4.480E-023  9.298E-013  4.323E-015  1.629E-014
     3.162E-001  1.435E-015  3.904E-015  3.154E-013  9.171E-015  5.483E-017  2.500E-018  7.306E-023  1.179E-012  8.154E-015  2.513E-014
     3.981E-001  1.435E-015  6.477E-015  3.147E-013  1.160E-014  5.700E-017  8.369E-018  1.191E-022  1.491E-012  1.514E-014  3.768E-014
     5.012E-001  1.433E-015  1.017E-014  3.138E-013  1.467E-014  5.898E-017  2.656E-017  1.946E-022  1.883E-012  2.751E-014  5.438E-014
     6.310E-001  1.432E-015  1.495E-014  3.129E-013  1.858E-014  6.069E-017  7.873E-017  3.192E-022  2.375E-012  4.851E-014  7.464E-014
     7.943E-001  1.431E-015  2.044E-014  3.119E-013  2.355E-014  6.201E-017  2.147E-016  5.268E-022  2.991E-012  8.240E-014  9.598E-014
     1.000E+000  1.429E-015  2.598E-014  3.108E-013  2.989E-014  6.296E-017  5.313E-016  8.776E-022  3.761E-012  1.341E-013  1.141E-013
     1.259E+000  1.427E-015  3.114E-014  3.097E-013  3.802E-014  6.381E-017  1.185E-015  1.481E-021  4.724E-012  2.087E-013  1.244E-013
     1.585E+000  1.425E-015  3.632E-014  3.086E-013  4.846E-014  6.488E-017  2.388E-015  2.540E-021  5.922E-012  3.115E-013  1.251E-013
     1.995E+000  1.422E-015  4.254E-014  3.075E-013  6.194E-014  6.630E-017  4.404E-015  4.448E-021  7.411E-012  4.483E-013  1.191E-013
     2.512E+000  1.419E-015  5.070E-014  3.062E-013  7.943E-014  6.791E-017  7.559E-015  8.005E-021  9.251E-012  6.238E-013  1.114E-013
     3.162E+000  1.415E-015  6.120E-014  3.047E-013  1.023E-013  6.936E-017  1.228E-014  1.495E-020  1.151E-011  8.408E-013  1.061E-013
     3.981E+000  1.410E-015  7.421E-014  3.030E-013  1.322E-013  7.022E-017  1.911E-014  2.940E-020  1.427E-011  1.099E-012  1.042E-013
     5.012E+000  1.404E-015  8.998E-014  3.008E-013  1.719E-013  7.027E-017  2.869E-014  6.213E-020  1.760E-011  1.396E-012  1.049E-013
     6.310E+000  1.396E-015  1.090E-013  2.983E-013  2.246E-013  6.974E-017  4.173E-014  1.442E-019  2.155E-011  1.727E-012  1.074E-013
     7.943E+000  1.387E-015  1.319E-013  2.952E-013  2.951E-013  6.944E-017  5.896E-014  3.754E-019  2.613E-011  2.084E-012  1.112E-013
     1.000E+001  1.376E-015  1.601E-013  2.915E-013  3.899E-013  7.019E-017  8.103E-014  1.107E-018  3.129E-011  2.456E-012  1.168E-013
   TIME        HOC+        C2H5+       N2H+        CH2NH       H2CO+       SiH2        CH3CH3      NO          SiH2+       CH4N+     



   TIME        NO+         CH2NH2+     H2CO        CH3CH3+     SiH3        SiH3+       H3CO+       C2H7+       P           P+        
     1.259E-017  9.192E-063  1.173E-113  1.546E-083  5.122E-178  6.481E-156  4.126E-097  8.072E-078  5.466E-223  3.499E-028  8.685E-048
     1.585E-017  3.051E-061  5.065E-109  6.030E-081  2.211E-172  5.542E-150  1.189E-093  1.662E-075  2.359E-215  7.904E-028  5.430E-047
     1.995E-017  8.473E-061  1.448E-108  1.720E-080  6.321E-172  1.584E-149  3.397E-093  4.730E-075  6.745E-215  1.345E-027  1.317E-046
     2.512E-017  1.692E-060  2.923E-108  3.468E-080  1.276E-171  3.198E-149  6.857E-093  9.533E-075  1.362E-214  2.043E-027  2.482E-046
     3.162E-017  3.011E-060  5.239E-108  6.213E-080  2.287E-171  5.732E-149  1.229E-092  1.707E-074  2.441E-214  2.922E-027  4.252E-046
     3.981E-017  5.078E-060  8.883E-108  1.053E-079  3.878E-171  9.719E-149  2.084E-092  2.891E-074  4.138E-214  4.029E-027  6.958E-046
     5.012E-017  9.946E-060  4.462E-105  7.743E-079  1.290E-167  9.541E-147  1.878E-091  6.461E-074  2.947E-208  5.422E-027  1.154E-045
     6.310E-017  1.896E-059  1.518E-104  2.329E-078  4.394E-167  3.223E-146  5.787E-091  1.351E-073  1.005E-207  7.175E-027  1.899E-045
     7.943E-017  4.025E-059  1.463E-103  8.921E-078  2.365E-166  1.612E-144  3.889E-090  3.926E-073  4.225E-204  9.383E-027  3.122E-045
     1.000E-016  8.436E-059  5.269E-103  2.553E-077  7.572E-166  6.460E-144  1.320E-089  1.020E-072  1.734E-203  1.216E-026  5.118E-045
     1.259E-016  1.607E-058  1.222E-102  5.543E-077  1.702E-165  1.535E-143  3.014E-089  2.137E-072  4.142E-203  1.566E-026  8.323E-045
     1.585E-016  3.514E-058  1.133E-101  1.867E-076  3.002E-164  6.603E-142  1.628E-088  6.781E-072  6.099E-202  2.007E-026  1.351E-044
     1.995E-016  7.078E-058  3.381E-101  4.568E-076  9.404E-164  2.131E-141  4.497E-088  1.627E-071  1.890E-201  2.561E-026  2.183E-044
     2.512E-016  1.352E-057  1.072E-100  1.016E-075  3.822E-163  1.353E-140  1.158E-087  3.576E-071  2.024E-200  3.259E-026  3.514E-044
     3.162E-016  2.924E-057  7.124E-100  3.166E-075  3.394E-162  1.606E-139  5.217E-087  1.091E-070  2.860E-199  4.138E-026  5.645E-044
     3.981E-016  5.675E-057  1.862E-099  7.105E-075  9.147E-162  4.427E-139  1.282E-086  2.434E-070  7.967E-199  5.245E-026  9.043E-044
     5.012E-016  1.152E-056  1.100E-098  1.922E-074  8.180E-161  7.293E-138  4.864E-086  6.519E-070  2.322E-197  6.638E-026  1.446E-043
     6.310E-016  2.345E-056  3.944E-098  4.932E-074  3.187E-160  3.047E-137  1.503E-085  1.662E-069  1.004E-196  8.392E-026  2.308E-043
     7.943E-016  4.409E-056  9.236E-098  1.036E-073  7.620E-160  7.399E-137  3.372E-085  3.481E-069  2.456E-196  1.060E-025  3.679E-043
     1.000E-015  9.418E-056  7.219E-097  3.199E-073  9.408E-159  1.682E-135  1.592E-084  1.068E-068  9.576E-195  1.338E-025  5.858E-043
     1.259E-015  1.830E-055  1.968E-096  7.268E-073  2.668E-158  4.917E-135  4.028E-084  2.421E-068  2.840E-194  1.688E-025  9.320E-043
     1.585E-015  3.697E-055  1.102E-095  1.941E-072  2.255E-157  7.101E-134  1.498E-083  6.443E-068  6.734E-193  2.128E-025  1.482E-042
     1.995E-015  7.459E-055  3.872E-095  4.903E-072  8.659E-157  2.918E-133  4.556E-083  1.624E-067  2.869E-192  2.683E-025  2.354E-042
     2.512E-015  1.419E-054  1.120E-094  1.077E-071  2.968E-156  1.290E-132  1.139E-082  3.563E-067  1.708E-191  3.381E-025  3.738E-042
     3.162E-015  2.993E-054  7.026E-094  3.186E-071  2.597E-155  1.554E-131  4.870E-082  1.052E-066  2.585E-190  4.260E-025  5.934E-042
     3.981E-015  5.763E-054  1.848E-093  7.098E-071  7.095E-155  4.356E-131  1.199E-081  2.342E-066  7.346E-190  5.367E-025  9.416E-042
     5.012E-015  1.182E-053  1.140E-092  1.980E-070  6.878E-154  7.089E-130  4.821E-081  6.526E-066  1.984E-188  6.760E-025  1.494E-041
     6.310E-015  2.349E-053  3.605E-092  4.794E-070  2.335E-153  2.526E-129  1.363E-080  1.579E-065  7.265E-188  8.513E-025  2.370E-041
     7.943E-015  4.587E-053  1.483E-091  1.156E-069  1.359E-152  2.240E-128  4.174E-080  3.804E-065  1.013E-186  1.072E-024  3.758E-041
     1.000E-014  9.465E-053  6.679E-091  3.155E-069  7.308E-152  1.372E-127  1.490E-079  1.038E-064  6.744E-186  1.350E-024  5.959E-041
     1.259E-014  1.800E-052  1.662E-090  6.829E-069  1.878E-151  3.597E-127  3.513E-079  2.246E-064  1.788E-185  1.700E-024  9.448E-041
     1.585E-014  3.767E-052  1.150E-089  2.009E-068  2.118E-150  6.775E-126  1.545E-078  6.608E-064  5.683E-184  2.140E-024  1.498E-040
     1.995E-014  7.363E-052  3.285E-089  4.656E-068  6.383E-150  2.111E-125  4.056E-078  1.531E-063  1.806E-183  2.695E-024  2.375E-040
     2.512E-014  1.477E-051  1.731E-088  1.220E-067  5.300E-149  2.749E-124  1.465E-077  4.013E-063  3.899E-182  3.393E-024  3.764E-040
     3.162E-014  2.989E-051  6.307E-088  3.121E-067  2.160E-148  1.196E-123  4.580E-077  1.027E-062  1.773E-181  4.272E-024  5.967E-040
     3.981E-014  5.663E-051  1.699E-087  6.764E-067  6.873E-148  4.363E-123  1.109E-076  2.226E-062  8.297E-181  5.379E-024  9.458E-040
     5.012E-014  1.203E-050  1.171E-086  2.053E-066  7.870E-147  6.518E-122  5.055E-076  6.767E-062  1.717E-179  6.772E-024  1.499E-039
     6.310E-014  2.324E-050  3.108E-086  4.606E-066  2.191E-146  1.844E-121  1.258E-075  1.519E-061  4.929E-179  8.525E-024  2.376E-039
     7.943E-014  4.784E-050  2.022E-085  1.306E-065  3.790E-145  3.248E-120  5.327E-075  4.324E-061  1.693E-177  1.073E-023  3.766E-039
     1.000E-013  9.647E-050  6.754E-085  3.273E-065  1.428E-144  1.225E-119  1.590E-074  1.086E-060  6.595E-177  1.351E-023  5.969E-039
     1.259E-013  1.803E-049  1.547E-084  6.797E-065  3.374E-144  2.896E-119  3.520E-074  2.258E-060  1.571E-176  1.701E-023  9.461E-039
     1.585E-013  4.016E-049  1.584E-083  2.372E-064  2.002E-142  9.269E-118  2.159E-073  7.988E-060  1.490E-174  2.142E-023  1.500E-038
     1.995E-013  7.868E-049  4.245E-083  5.439E-064  5.699E-142  2.611E-117  5.498E-073  1.838E-059  4.259E-174  2.696E-023  2.377E-038
     2.512E-013  1.526E-048  2.029E-082  1.318E-063  1.982E-140  3.521E-116  1.867E-072  4.504E-059  2.909E-172  3.394E-023  3.767E-038
     3.162E-013  3.494E-048  1.444E-081  4.679E-063  2.113E-139  3.434E-115  1.034E-071  1.633E-058  3.183E-171  4.273E-023  5.970E-038
     3.981E-013  6.840E-048  3.628E-081  1.053E-062  5.490E-139  8.870E-115  2.520E-071  3.690E-058  8.287E-171  5.380E-023  9.462E-038
     5.012E-013  1.243E-047  7.362E-081  2.044E-062  1.128E-138  1.818E-114  5.056E-071  7.182E-058  1.703E-170  6.773E-023  1.500E-037
     6.310E-013  3.189E-047  1.911E-079  1.070E-061  5.056E-136  2.644E-112  6.842E-070  3.962E-057  2.035E-167  8.527E-023  2.377E-037
     7.943E-013  6.763E-047  5.597E-079  2.755E-061  1.524E-135  7.941E-112  1.948E-069  1.029E-056  6.139E-167  1.073E-022  3.767E-037
     1.000E-012  1.259E-046  1.162E-078  5.510E-061  3.188E-135  1.660E-111  4.014E-069  2.064E-056  1.285E-166  1.351E-022  5.970E-037
     1.259E-012  2.202E-046  2.141E-078  9.982E-061  5.890E-135  3.066E-111  7.369E-069  3.744E-056  2.374E-166  1.701E-022  9.463E-037
     1.585E-012  4.066E-046  9.355E-078  2.159E-060  5.737E-133  9.140E-110  1.765E-068  7.811E-056  7.016E-164  2.142E-022  1.500E-036
     1.995E-012  7.664E-046  3.088E-077  4.797E-060  2.479E-132  3.850E-109  4.273E-068  1.673E-055  3.054E-163  2.696E-022  2.377E-036
     2.512E-012  1.450E-045  1.425E-076  1.107E-059  6.477E-130  5.581E-108  1.163E-067  3.715E-055  3.454E-159  3.395E-022  3.767E-036
     3.162E-012  2.824E-045  5.772E-076  2.711E-059  3.943E-129  3.032E-107  3.384E-067  8.762E-055  2.116E-158  4.273E-022  5.971E-036
     3.981E-012  5.384E-045  1.654E-075  6.083E-059  1.370E-128  9.371E-107  8.398E-067  1.921E-054  1.116E-157  5.380E-022  9.463E-036
     5.012E-012  1.045E-044  5.851E-075  1.459E-058  8.592E-128  3.338E-106  2.366E-066  4.472E-054  1.744E-156  6.773E-022  1.500E-035
     6.310E-012  2.034E-044  2.015E-074  3.477E-058  6.522E-127  1.440E-105  6.545E-066  1.039E-053  1.853E-155  8.527E-022  2.377E-035
     7.943E-012  3.996E-044  7.377E-074  8.473E-058  5.864E-126  7.446E-105  1.880E-065  2.471E-053  2.595E-154  1.073E-021  3.767E-035
     1.000E-011  7.904E-044  3.027E-073  2.121E-057  7.903E-125  4.803E-104  5.796E-065  6.049E-053  7.237E-153  1.351E-021  5.971E-035
     1.259E-011  1.570E-043  1.268E-072  5.389E-057  1.650E-123  4.047E-103  1.854E-064  1.507E-052  3.477E-151  1.701E-021  9.463E-035
     1.585E-011  3.124E-043  5.399E-072  1.393E-056  1.745E-122  3.161E-102  6.156E-064  3.824E-052  4.163E-150  2.142E-021  1.500E-034
     1.995E-011  6.225E-043  2.230E-071  3.608E-056  2.192E-121  2.294E-101  2.019E-063  9.712E-052  8.481E-149  2.696E-021  2.377E-034
     2.512E-011  1.241E-042  8.164E-071  9.193E-056  1.298E-120  1.133E-100  6.248E-063  2.430E-051  5.499E-148  3.395E-021  3.767E-034
     3.162E-011  2.476E-042  3.019E-070  2.326E-055  1.088E-119  5.951E-100  1.890E-062  6.023E-051  1.096E-146  4.274E-021  5.971E-034
     3.981E-011  4.942E-042  1.106E-069  5.847E-055  7.435E-119  2.840E-099  5.608E-062  1.479E-050  1.231E-145  5.380E-021  9.463E-034
     5.012E-011  9.862E-042  4.196E-069  1.489E-054  6.255E-118  1.486E-098  1.692E-061  3.656E-050  1.361E-144  6.773E-021  1.500E-033
     6.310E-011  1.968E-041  1.636E-068  3.856E-054  6.481E-117  8.738E-098  5.215E-061  9.117E-050  2.358E-143  8.527E-021  2.377E-033
     7.943E-011  3.927E-041  6.465E-068  1.011E-053  7.035E-116  5.328E-097  1.630E-060  2.284E-049  4.366E-142  1.073E-020  3.767E-033
     1.000E-010  7.836E-041  2.579E-067  2.683E-053  7.980E-115  3.354E-096  5.134E-060  5.733E-049  8.136E-141  1.351E-020  5.971E-033
     1.259E-010  1.563E-040  1.023E-066  7.193E-053  8.309E-114  2.064E-095  1.620E-059  1.440E-048  1.283E-139  1.701E-020  9.463E-033
     1.585E-010  3.120E-040  4.143E-066  1.959E-052  1.007E-112  1.344E-094  5.157E-059  3.622E-048  2.422E-138  2.142E-020  1.500E-032
     1.995E-010  6.224E-040  1.759E-065  5.473E-052  1.291E-111  9.270E-094  1.687E-058  9.174E-048  4.296E-137  2.696E-020  2.377E-032
     2.512E-010  1.242E-039  6.930E-065  1.525E-051  1.320E-110  5.597E-093  5.346E-058  2.308E-047  5.668E-136  3.395E-020  3.767E-032
     3.162E-010  2.478E-039  2.750E-064  4.300E-051  2.409E-109  3.890E-092  1.688E-057  5.795E-047  3.503E-134  4.274E-020  5.971E-032
     3.981E-010  4.944E-039  1.150E-063  1.248E-050  5.072E-108  3.192E-091  5.470E-057  1.464E-046  1.634E-132  5.380E-020  9.463E-032
     5.012E-010  9.865E-039  5.590E-063  3.915E-050  8.896E-107  3.106E-090  1.948E-056  3.800E-046  3.910E-131  6.773E-020  1.500E-031
     6.310E-010  1.968E-038  2.046E-062  1.125E-049  1.005E-105  1.639E-089  6.001E-056  9.501E-046  6.816E-130  8.527E-020  2.377E-031
     7.943E-010  3.927E-038  7.497E-062  3.243E-049  8.685E-105  8.725E-089  1.826E-055  2.364E-045  6.912E-129  1.073E-019  3.767E-031
     1.000E-009  7.836E-038  2.863E-061  9.511E-049  1.124E-103  4.755E-088  5.594E-055  5.887E-045  1.501E-127  1.351E-019  5.971E-031
     1.259E-009  1.563E-037  1.159E-060  2.884E-048  1.913E-102  3.238E-087  1.767E-054  1.479E-044  3.219E-126  1.701E-019  9.463E-031
     1.585E-009  3.119E-037  4.452E-060  8.652E-048  2.256E-101  1.844E-086  5.467E-054  3.697E-044  5.921E-125  2.142E-019  1.500E-030
     1.995E-009  6.224E-037  1.694E-059  2.598E-047  2.051E-100  9.767E-086  1.681E-053  9.229E-044  7.648E-124  2.696E-019  2.377E-030
     2.512E-009  1.242E-036  6.556E-059  7.895E-047  2.516E-099  5.522E-085  5.207E-053  2.309E-043  1.235E-122  3.395E-019  3.767E-030
     3.162E-009  2.478E-036  2.598E-058  2.433E-046  5.012E-098  3.500E-084  1.631E-052  5.799E-043  4.974E-121  4.274E-019  5.971E-030
     3.981E-009  4.944E-036  1.033E-057  7.556E-046  6.220E-097  2.149E-083  5.139E-052  1.459E-042  8.688E-120  5.380E-019  9.463E-030
     5.012E-009  9.864E-036  4.087E-057  2.353E-045  8.643E-096  1.307E-082  1.620E-051  3.677E-042  1.686E-118  6.773E-019  1.500E-029
     6.310E-009  1.968E-035  1.625E-056  7.357E-045  1.352E-094  8.234E-082  5.119E-051  9.278E-042  4.286E-117  8.527E-019  2.377E-029
